"Response duration (seconds)";"1. What gender do you currently associate with?";"2. Which age group do you belong to?";"3. Education: Which category best describes you?";"3. Education: Which category best describes you? - Other";"4. Work: Which category best describes you?";"4. Work: Which category best describes you? - Other";"1. Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The thought of using unfamiliar digital technology is uncomfortable.";"1. Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am confident about my ability to use digital technologies.";"1. Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am familiar with recommender systems.";"1. Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am familiar with Spotify.";"1. Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am familiar with Spotify's recommendation features.";"2. Do you currently use a music streaming service such as Apple Music, Deezer, Spotify, Tidal etc.?";"3. How often do you use your smartphone to listen to music?";"3. How often do you use your smartphone to listen to music? - Other";"4. What are your favorite music genres? You may choose up to 3. - Blues";"4. What are your favorite music genres? You may choose up to 3. - Classical / Opera";"4. What are your favorite music genres? You may choose up to 3. - Country";"4. What are your favorite music genres? You may choose up to 3. - Dance / Electronic / House";"4. What are your favorite music genres? You may choose up to 3. - Easy Listening";"4. What are your favorite music genres? You may choose up to 3. - Folk";"4. What are your favorite music genres? You may choose up to 3. - Heavy Metal";"4. What are your favorite music genres? You may choose up to 3. - Hip Hop / Rap";"4. What are your favorite music genres? You may choose up to 3. - Jazz";"4. What are your favorite music genres? You may choose up to 3. - Latin";"4. What are your favorite music genres? You may choose up to 3. - Pop";"4. What are your favorite music genres? You may choose up to 3. - Reggae";"4. What are your favorite music genres? You may choose up to 3. - R&B / Soul";"4. What are your favorite music genres? You may choose up to 3. - Rock";"4. What are your favorite music genres? You may choose up to 3. - Other";"4. What are your favorite music genres? You may choose up to 3. - Other";"You previously stated that you currently use a music streaming service. Please answer these questions based on your experience with your current music streaming service.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I often listen to the music recommendations that are suggested to me.";"You previously stated that you currently use a music streaming service. Please answer these questions based on your experience with your current music streaming service.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I understand the music recommendations that are suggested to me.";"You previously stated that you currently use a music streaming service. Please answer these questions based on your experience with your current music streaming service.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would like more control over my music recommendations.";"You previously stated that you currently use a music streaming service. Please answer these questions based on your experience with your current music streaming service.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would like better explanations for why certain music is recommended to me.";"You previously stated that you used to use a music streaming service. Please answer these questions based on your previous experience with music streaming service to the best of your recollection.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I often used to listen to the music recommendations that were suggested to me.";"You previously stated that you used to use a music streaming service. Please answer these questions based on your previous experience with music streaming service to the best of your recollection.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I understood the music recommendations that were suggested to me.";"You previously stated that you used to use a music streaming service. Please answer these questions based on your previous experience with music streaming service to the best of your recollection.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would have liked more control over my music recommendations.";"You previously stated that you used to use a music streaming service. Please answer these questions based on your previous experience with music streaming service to the best of your recollection.  Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would have liked better explanations for why certain music was recommended to me.";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Acousticness (how acoustic or electronic the music is, acoustic/analog vs electric/digital instruments)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Danceability (how suitable the music is for dancing)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Energy (how energetic / fast / loud  a song is)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Emoji / Emoticons (describes music based on emotional icons)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Genre information (rock, pop, blues...)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Loudness (musical dynamic, the overall loudness of music in decibels (dB))";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Moods (what state of mind the music will put you in, how it makes you feel)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Popularity Score (how popular the music is)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Rhythm (musical feel)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Similarity Score (percentage of how alike different music is to each other)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Tags (musical keywords, terms, or annotations)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Tempo (beats per minute, if the music is fast or slow)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Timbre (tone color or tone quality)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Valence / Arousal (how positive or negative the music is)";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - I don't need any more explanations";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - I don't know";"Recommendation Explanation Data: What types of additional information would you like to have in order to better understand why certain music was recommended to you? Choose as many as you'd like. - Other";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am familiar with these artists / songs";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The design layout of the explanation is clear and easy to understand";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is unnecessarily complex";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation contains the right amount of information";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is too detailed";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I understand why 'Play It Loud!' by 'Marco Carola' is recommended";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation does not provide useful information";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation increased my trust in the system";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - It took me a long time to understand the explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is attractive and pleasing to look at";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I do not like the design of the explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would like to use a system which uses this type of explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - Overall, I am satisfied with the recommendation explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am familiar with these artists / songs";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The design layout of the explanation is clear and easy to understand";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is unnecessarily complex";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation contains the right amount of information";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is too detailed";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I understand why 'Play It Loud!' by 'Marco Carola' is recommended";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation does not provide useful information";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation increased my trust in the system";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - It took me a long time to understand the explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is attractive and pleasing to look at";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I do not like the design of the explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would like to use a system which uses this type of explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I will choose the neutral answer number three for this question";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - Overall, I am satisfied with the recommendation explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I am familiar with these artists / songs";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The design layout of the explanation is clear and easy to understand";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is unnecessarily complex";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation contains the right amount of information";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is too detailed";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I understand why 'Play It Loud!' by 'Marco Carola' is recommended";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation does not provide useful information";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation increased my trust in the system";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - It took me a long time to understand the explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The explanation is attractive and pleasing to look at";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I do not like the design of the explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - I would like to use a system which uses this type of explanation";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - The answer to this question is disagree which is number two";" Please choose whether you agree or disagree with the following statements on a scale of 1 - 5, where 1 means strongly disagree and 5 means strongly agree. - Overall, I am satisfied with the recommendation explanation";"1. Which recommendation explanation design do you like the most?";"2. Why do you like this recommendation explanation design the most?";"3. Which recommendation explanation design do you dislike the most?";"4. Why do you dislike this recommendation explanation design the most?";"5. In general, what do you like most about the recommendation explanations shown above and what do you like the least?";"6. Are there any design changes you would make to any of the interfaces shown above? (optional)";"7. Were the mood-based recommendation explanations helpful?";"8. In general, now that you have seen this survey, what do you think about using moods for recommendation explanations?";"1. Please state whether you agree or disagree with the following statements on a scale of 1-5, where 1 means strongly disagree and 5 means strongly agree. - Overall, I understood how to answer the questions in this survey.";"1. Please state whether you agree or disagree with the following statements on a scale of 1-5, where 1 means strongly disagree and 5 means strongly agree. - Overall, I enjoyed taking this survey.";"1. Please state whether you agree or disagree with the following statements on a scale of 1-5, where 1 means strongly disagree and 5 means strongly agree. - I would switch to or begin using a music streaming service on my phone if it had great recommendation explanations.";"2. You were asked in the pre-survey whether or not music recommendation explanations are important to you. Has your opinion changed after participating in this study?";"3. Do you have any other suggestions on how to improve recommendation explanations for music applications on mobile phones? (optional)";"4. Please feel free to add any addition comments here. (optional)";"Overall Status - New";"Overall Status - Distributed";"Overall Status - Partially Complete";"Overall Status - Complete";"Overall Status - Rejected"
523,934;"Female";"35 - 44";"Doctorate Degree";"";"Other";"Publishing";"(Neutral) 3  ";"(Agree) 4  ";"(Agree) 4  ";"(Agree) 4  ";"(Agree) 4  ";"No, but I used to use a music streaming service.";"Weekly";"";0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;"";;;;;"(Strongly agree) 5  ";"(Agree) 4  ";"(Agree) 4  ";"(Agree) 4  ";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Disagree) 2  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Neutral) 3  ";"(Disagree) 2  ";"(Agree) 4  ";"Interface 3";"<p>I like this recommendation explanation because it gives good details in an attractive way. It is easy to understand.</p>";"Interface 2";"<p>I don&#39;t like this interface because I think that the design is ugly. I don&#39;t really like how the numbers and percentages look.</p>";"<p>I like that the recommendation explanations are fairly easy to understand. I like that they are trying to give me more information about why a song was picked. I guess I don&#39;t like that the text is small. It could be bigger and easier to see.&nbsp;</p>";"";"<p>Yes, they were helpful. They told me if I wanted to listen to this type of music and feel a certain way about the music.&nbsp;</p>";"<p>I think that using moods is a good idea. It could help me choose the type of music that I want to hear.&nbsp;</p>";"(Agree) 4  ";"(Neutral) 3  ";"(Agree) 4  ";"<p>No, my option is still mostly the same. The recommendation explanations matter. They can help me better understand music that I am hearing.&nbsp;</p>";"";"";0;0;0;1;0
;;;;"";;"";;;;;;;;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;"";"";"";"";"";;;;"";"";"";0;1;0;0;0
;;;;"";;"";;;;;;;;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;"";"";"";"";"";;;;"";"";"";0;1;0;0;0
1284,754;"Male";"25 - 34";"Some college";"";"Student";"";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"Yes, I am currently using a music streaming service.";"5 or more hours per day";"";0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;"";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Disagree) 2  ";"(Neutral) 3  ";;;;;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";"(Strongly disagree) 1  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly disagree) 1  ";"(Disagree) 2  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Neutral) 3  ";"(Agree) 4  ";"(Disagree) 2  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Disagree) 2  ";"(Strongly agree) 5  ";"Interface 3";"<p>From a UI/UX perspective that interface 3 looks a lot more seamless with the black transparent overlay to display the information. Although interface 2 shows the information as well that white overlay is really displeasing to the eye and doesn&#39;t really fit the overall layout of the application. I think using colors in interface 3 to give a contrast to the many different categories as to why the music was recommended is a great touch for the user to be more involved with the data. Overall interface 3 graphic comparison is very simple but gets the purpose to the user as to why the artist/music was recommended to the user.</p>";"Interface 1";"<p>I disliked this one because it doesn&#39;t give any information to the user as to why this music was recommended. Its very ambiguous and gives no reward to the user as to why they should as this to their current playlist.</p>";"<p>Again I like the color contrast used in interface 3 in order for the user to differentiate the different categories that were used to determine the music to be recommended to them. I like the seamless overly in interface 3 fitting the overall theme of the application. I don&#39;t like the&nbsp;white modal in interface three because its distracting to the overall look of the application even though its displaying data to the user</p>";"<p>I would change the why? button to something more appealing like an icon that conveys to the user to get more information about the recommendations.</p>";"<p>I think mood-based recommendation is helpful for people who are into the type of mood the music they listen to puts them in.&nbsp;</p>";"<p>I think there are far better explanations as to why music was recommended to a user rather than using mood. I feel the mood is only appealing to certain amount of users but maybe finding a better category like music genre might be better for how their music is being aggregated.</p>";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Agree) 4  ";"<p>A little bit I feel like I would like the option even if sometimes I don&#39;t really need an explanation.</p>";"";"";0;0;0;1;0
;"Female";"25 - 34";"High school diploma or equivalent";"";"Retail / Sales";"";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"Yes, I am currently using a music streaming service.";"1 - 2 hours per day";"";0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;"";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";;;;;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;"(Strongly agree) 5  ";"(Agree) 4  ";"(Agree) 4  ";"(Agree) 4  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Disagree) 2  ";"(Strongly agree) 5  ";"Interface 3";"<p>i like the color coding</p>";"Interface 1";"<p>its basic and plain</p>";"<p>nothing its presented well enough</p>";"";"";"";;;;"";"";"";0;0;1;0;0
;;;;"";;"";;;;;;;;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;"";"";"";"";"";;;;"";"";"";0;1;0;0;0
;;;;"";;"";;;;;;;;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;"";"";"";"";"";;;;"";"";"";0;1;0;0;0
532,403;"Female";"25 - 34";"Bachelor's Degree";"";"Education";"";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Agree) 4  ";"(Disagree) 2  ";"Yes, I am currently using a music streaming service.";"1 - 2 hours per day";"";0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;"";"(Agree) 4  ";"(Strongly agree) 5  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";;;;;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Agree) 4  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Strongly agree) 5  ";"Interface 2";"<p>Interface 2 is easier to compare and contrast.</p>";"Interface 1";"<p>I like the easy to see visuals instead of reading.</p>";"<p>I like the visuals that show me why it&#39;s recommended.&nbsp; It&#39;s easier to see quickly.</p>";"<p>None</p>";"<p>Cerebral</p>";"<p>I think it&#39;s a good idea, because I usually listen to music based on my mood.</p>";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"<p>Nope, I still like the recommendations because I can&#39;t remember every song I like plus it&#39;s a way to learn about new to me songs.</p>";"<p>none</p>";"<p>none</p>";0;0;0;1;0
877,647;"Female";"18 - 24";"Some college";"";"Other";"Art/Creation";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"Yes, I am currently using a music streaming service.";"5 or more hours per day";"";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;"";"(Agree) 4  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Agree) 4  ";;;;;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Disagree) 2  ";"(Strongly disagree) 1  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Disagree) 2  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Agree) 4  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Disagree) 2  ";"(Agree) 4  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Strongly agree) 5  ";"(Disagree) 2  ";"(Agree) 4  ";"(Disagree) 2  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Disagree) 2  ";"(Agree) 4  ";"Interface 3";"<p>It is the most aesthetically pleasing interface to look at and it gives me enough information on why the song was recommended.</p>";"Interface 2";"<p>The white background throws everything off and would be annoying to look at.</p>";"<p>I like how informative the recommendations are and I don&#39;t dislike anything except the white background on interface 2.</p>";"";"<p>Yes, the mood-based recommendation explanations were helpful.</p>";"<p>I think it will be an effective way to engage users and connect them to songs they love or want to hear even more.</p>";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"<p>No, I still believe they are important.</p>";"";"";0;0;0;1;0
599,617;"Male";"35 - 44";"Bachelor's Degree";"";"Health Care";"";"(Neutral) 3  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Agree) 4  ";"Yes, I am currently using a music streaming service.";"5 or more hours per day";"";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;"";"(Agree) 4  ";"(Agree) 4  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";;;;;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;"(Disagree) 2  ";"(Strongly agree) 5  ";"(Neutral) 3  ";"(Disagree) 2  ";"(Neutral) 3  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Agree) 4  ";"(Agree) 4  ";"(Agree) 4  ";"(Disagree) 2  ";"(Disagree) 2  ";"(Strongly disagree) 1  ";"(Strongly disagree) 1  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly disagree) 1  ";"(Disagree) 2  ";"(Neutral) 3  ";"(Neutral) 3  ";"(Disagree) 2  ";"(Agree) 4  ";"(Strongly disagree) 1  ";"(Agree) 4  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Neutral) 3  ";"(Strongly agree) 5  ";"(Strongly agree) 5  ";"(Agree) 4  ";"(Disagree) 2  ";"(Disagree) 2  ";"(Disagree) 2  ";"Interface 1";"<p>it is beautiful</p>";"Interface 1";"<p>i did not</p>";"<p>the songs on the list</p>";"<p>none</p>";"<p>of course yes</p>";"<p>fascinating</p>";"(Neutral) 3  ";"(Agree) 4  ";"(Neutral) 3  ";"<p>not at all</p>";"<p>none</p>";"<p>this is an interesting survey. thanks</p>";0;0;0;1;0
